movie_id,year,genres,averagerating,numvotes,title_new
tt1646969,2010,Drama,6.2,57,the wanderer
tt1646971,2014,"Action,Adventure,Animation",7.8,278205,how to train your dragon 2
tt1646972,2015,Thriller,5.8,117,jasmine
tt1646973,2010,"Adventure,Drama,Horror",5.4,7121,the silent house
tt1646974,2010,"Comedy,Drama,Romance",7.2,7127,the names of love
tt1646975,2010,Drama,7.2,3354,le quattro volte
tt1646979,2010,Drama,6.5,369,the light thief
tt1646980,2011,"Action,Crime,Drama",5.9,26994,the double
tt1646981,2011,Drama,5.9,363,the off hours
tt1646982,2010,Drama,6.5,29,the tiger factory
tt1646984,2010,Drama,6.2,118,you all are captains
tt1646985,2010,Drama,6.4,677,love like poison
tt1646987,2012,"Action,Adventure,Fantasy",5.7,172330,wrath of the titans
tt1647356,2010,Drama,6.7,31,family x
tt1647360,2014,"Comedy,Drama",5.1,9,gloria jesus
tt1647382,2010,Documentary,6.5,6,lychener 64 berlin - prenzlauer berg
tt1647413,2013,Comedy,6.1,117,vino veritas
tt1647444,2010,Documentary,8.2,9,93: la belle rebelle
tt1647446,2010,"Adventure,Animation,Family",5.5,86,pet pals
tt1647450,2010,Romance,7.1,41,jodi ekdin
tt1647458,2010,"Action,Comedy,Documentary",6.4,39,ote
tt1647465,2010,Action,6.4,5,the nice guy
tt1647470,2011,Sci-Fi,6.9,12,casimir effect
tt1647471,2010,Documentary,6.9,8,cemetery state
tt1647477,2011,"Crime,Drama,Thriller",6.0,677,scalene
tt1647479,2011,Horror,3.2,478,the tapes
tt1647482,2010,Documentary,7.8,16,walking back to happiness
tt1647483,2010,"Drama,Thriller",6.0,2342,wasted on the young
tt1647484,2012,Drama,7.2,22,dead by friday
tt1647665,2012,Drama,5.8,219,eye of the hurricane
tt1647668,2014,"Biography,Drama,Sport",7.0,41008,million dollar arm
tt1647690,2010,"Crime,Documentary",8.3,15,the inquisition
tt1647692,2010,"Action,Biography,Drama",5.2,477,yaroslav. tysyachu let nazad
tt1647807,2010,Comedy,6.9,221,velódromo
tt1648035,2010,"Comedy,Drama",5.1,60,chronological order
tt1648062,2010,"Action,Comedy,Drama",2.6,302,cowboys vs. vampires
tt1648091,2010,Comedy,5.3,51,getting high in the barrio
tt1648092,2010,Drama,6.5,69,guerra civil
tt1648093,2011,"Action,Biography,Drama",6.0,3781,the lost bladesman
tt1648095,2010,"Comedy,Fantasy",6.6,136,here comes the bride
tt1648099,2011,"Family,Mystery",6.9,767,totally true love
tt1648112,2010,"Action,Comedy",6.4,13864,new kids turbo
tt1648154,2011,Drama,6.7,311,face to face
tt1648161,2010,Drama,5.1,7,mu kana ete kharap
tt1648168,2010,"Action,Crime,Drama",4.7,87,wolf
tt1648174,2010,Drama,6.3,156,beyond the steppes
tt1648179,2012,"Action,Comedy,Sport",6.4,81761,here comes the boom
tt1648186,2019,"Comedy,Drama,Musical",7.0,1108,fisherman's friends
tt1648187,2010,Drama,5.3,91,roses à crédit
tt1648188,2010,Documentary,6.5,32,sharunas bartas: an army of one
tt1648190,2017,"Action,Adventure,Fantasy",5.7,107518,the dark tower
tt1648199,2016,"Drama,Sci-Fi,Thriller",5.1,364,fate
tt1648200,2010,Drama,8.4,8,fields of november
tt1648201,2011,"Comedy,Drama,Romance",7.2,1422,for lovers only
tt1648203,2011,Documentary,7.2,5,my really cool legs!
tt1648206,2010,Biography,7.0,18,"paavo, a life in five courses"
tt1648207,2011,Comedy,4.3,6,qwerty
tt1648208,2013,"Mystery,Thriller",4.2,1873,riddle
tt1648210,2012,"Comedy,Drama",8.0,25,sandbar
tt1648211,2011,Documentary,7.5,6,someday melissa
tt1648213,2012,"Drama,Thriller",4.4,161,suspicion
tt1648214,2010,Drama,7.7,20,mineville
tt1648216,2010,"Action,Drama,Romance",7.1,21173,three steps above heaven
tt1648959,2010,Comedy,1.5,218,chelovek s bulvara kaputsinok
tt1648964,2012,"Horror,Thriller",3.3,139,paranormal captivity
tt1649004,2010,"Comedy,Drama",6.6,24,i heart regina
tt1649264,2010,Documentary,6.8,119,...but film is my mistress
tt1649286,2010,Comedy,6.3,64,betting bangarraju
tt1649303,2010,"Comedy,Drama,Romance",7.3,2218,darling
tt1649320,2010,Documentary,5.6,29,el espiritu de la salsa
tt1649326,2011,Documentary,7.6,35,fambul tok
tt1649349,2010,"Animation,Horror",6.0,35,thriller restaurant the movie
tt1649354,2011,Comedy,6.3,99,cannonball wedlock
tt1649387,2010,Romance,5.3,66,om shanti
tt1649393,2010,Unknown,4.9,7,piedras
tt1649398,2012,"Horror,Thriller",6.2,90,requiem for the damned
tt1649400,2011,Drama,6.6,84,sp: the motion picture ii
tt1649416,2010,Documentary,6.8,27,the 'socalled' movie
tt1649419,2012,"Drama,History,Thriller",7.6,177762,the impossible
tt1649421,2010,Documentary,6.5,16,the other city
tt1649425,2011,Drama,5.8,9,tsugaru hyakunen shokudou
tt1649431,2010,"Action,Crime,Drama",8.2,5707,vedam
tt1649433,2010,Documentary,6.5,223,vidal sassoon: the movie
tt1649443,2014,"Horror,Thriller",5.4,14349,[rec] 4: apocalypse
tt1649444,2012,"Horror,Thriller",5.0,30802,[rec] 3: genesis
tt1649743,2010,Documentary,7.4,5,"boris vian, swing à saint-germain des prés"
tt1649749,2013,Horror,5.5,35,demon exorcism: the devil inside maxwell bastas
tt1649760,2010,"Comedy,Crime,Drama",6.1,277,the film emotional atyachar
tt1649763,2011,"Drama,Horror",3.7,41,hemo
tt1649780,2011,"Comedy,Drama,Music",5.9,7465,"peace, love & misunderstanding"
tt1649782,2010,Documentary,7.2,9,roads to mecca
tt1649787,2010,Drama,7.1,48,the hopes & dreams of gazza snell
tt1649970,2010,"Comedy,Horror,Sci-Fi",5.8,44,the dead can't dance
tt1650000,2010,"Adventure,Documentary",8.5,13,the u movie
tt1650023,2011,"Comedy,Western",7.9,18,western confidential
tt1650028,2011,Drama,6.0,2500,wreckers
tt1650031,2010,"Documentary,History,News",7.3,155,you don't like the truth: 4 days inside guantanamo
tt1650041,2013,Horror,3.9,298,bloodline
tt1650042,2012,"Horror,Sci-Fi",4.8,2969,dead season
tt1650043,2011,"Comedy,Family",6.6,23135,diary of a wimpy kid: rodrick rules
tt1650044,2012,Horror,4.8,1748,the facility
tt1650048,2012,"Drama,Romance",7.7,15577,laurence anyways
tt1650050,2012,Comedy,6.5,11,pop-u-larity!
tt1650056,2011,"Biography,Drama",5.7,652,the cup
tt1650058,2011,"Comedy,Drama",5.7,1353,the perfect family
tt1650060,2019,"Action,Adventure,Drama",6.1,475,sgt. will gardner
tt1650062,2011,"Mystery,Sci-Fi,Thriller",7.0,320575,super 8
tt1650393,2013,"Comedy,Drama",5.6,3395,c.o.g.
tt1650399,2010,Drama,5.6,165,denizden gelen
tt1650404,2010,Documentary,7.5,635,draquila - l'italia che trema
tt1650407,2011,"Comedy,Romance",6.3,8786,"turn me on, dammit!"
tt1650412,2010,"Horror,Thriller",4.2,216,if a tree falls
tt1650416,2010,Documentary,7.7,427,kapitalism: our improved formula
tt1650427,2011,Comedy,5.0,1098,resturlaub
tt1650433,2010,Action,2.7,4895,sura
tt1650453,2011,Drama,7.4,5267,i wish
tt1650461,2010,"Action,Drama",6.3,576,websitestory
tt1650493,2011,Drama,6.3,27,beneath contempt
tt1650516,2010,"Action,Horror,Thriller",3.4,491,dead genesis
tt1650522,2010,"Crime,Drama",5.4,7,escrito con sangre
tt1650533,2010,Documentary,7.4,88,cultures of resistance
tt1650535,2011,"Crime,Thriller",6.2,6000,the entitled
tt1650536,2012,"Adventure,Comedy",5.8,7493,türkisch für anfänger
tt1650537,2011,Horror,4.0,1034,inkubus
tt1650546,2010,"Comedy,Drama,Romance",5.4,18,sucedió en un día
tt1650547,2010,"Drama,Family",7.3,217,t.d. dasan std: vi. b
tt1650549,2011,"Biography,Documentary,Family",8.6,9,the hill chris climbed: the gridiron heroes story
tt1650554,2013,"Action,Comedy,Crime",6.6,238832,kick-ass 2
tt1650555,2011,"Comedy,Horror",6.0,2086,game of werewolves
tt1650823,2010,Drama,7.2,5,dsb: the movie
tt1650831,2011,Drama,5.6,434,love and bruises
tt1651065,2010,"Horror,Musical",2.7,958,don't go in the woods
tt1651072,2010,"Crime,Drama,Thriller",5.3,7,fly trap
tt1651084,2010,"Comedy,Crime,Mystery",5.6,173,holiday
tt1651092,2010,"Comedy,Drama",5.8,41,luks glück
tt1651118,2011,"Comedy,Musical",7.7,1159,shapito-shou: lyubov i druzhba
tt1651121,2010,Comedy,6.6,13,english butler masala chai
tt1651123,2014,Horror,5.4,46,foreclosure
tt1651142,2012,"Action,Crime,Drama",5.2,44,no strings 2: playtime in hell
tt1651143,2010,"Comedy,Romance",6.0,1013,no controles
tt1651148,2012,"Action,Adventure,Crime",7.2,30,the last act
tt1651151,2011,Documentary,6.7,88,vigilante vigilante: the battle for expression
tt1651314,2010,Horror,4.9,15,bane
tt1651321,2011,"Action,Mystery",2.2,27,fahr zur hölle
tt1651323,2012,Comedy,2.4,4354,breaking wind
tt1651324,2010,Documentary,7.6,17,immortal
tt1651328,2010,Drama,6.2,3523,our day will come
tt1651332,2011,"Action,Animation,Crime",5.1,27,"sex, dogz and rock n roll"
tt1651334,2010,Horror,5.1,9,the next big thing
tt1651337,2010,Drama,6.0,89,two sunny days
tt1651507,2010,"Drama,Romance",6.6,149,flowers of evil
tt1651898,2010,Documentary,6.1,117,king of chinatown
tt1651902,2010,Documentary,7.4,173,la última cima
tt1651906,2010,"Adventure,Documentary,Drama",9.2,9,mzungu (n.) white-wanderer
tt1651916,2010,"Action,Crime,Drama",5.4,74,gangsterland
tt1651934,2010,"Action,Thriller",5.3,141,porki
tt1651951,2014,"Comedy,Drama",6.8,153,magic men
tt1652195,2010,"Biography,Documentary,History",8.3,7,das kind (l'enfant)
tt1652207,2010,Horror,4.7,338,el monstro del mar!
tt1652209,2010,"Adventure,Documentary",6.9,26,end of the road
tt1652287,2011,"Comedy,Romance",5.7,1352,35 and ticking
tt1652295,2011,"Crime,Drama,Fantasy",4.4,101,alien inhabitant
tt1652303,2010,Horror,6.2,13,lake death
tt1652304,2010,Drama,8.2,6,last chance
tt1652333,2010,"Action,Drama,Mystery",7.4,54,prayer to a vengeful god
tt1652337,2010,"Comedy,Drama",7.3,7,record
tt1652343,2012,"Crime,Drama,Family",4.4,7,riwayat
tt1652352,2010,Comedy,7.2,126,single man
tt1652361,2012,"Action,Drama",5.2,487,186 dollars to freedom
tt1652380,2012,"Documentary,Drama",7.6,5,your american teen
tt1652390,2010,"Documentary,Sport",9.1,12,my champion
tt1652396,2012,"Documentary,History",7.4,12,panama canal
tt1652406,2010,"Crime,Documentary",7.0,53,reflections of the past
tt1652408,2010,"Biography,Documentary",6.9,30,reparação
tt1652413,2010,"Comedy,Horror,Thriller",4.4,12,scum
tt1652415,2011,"Drama,Mystery,Sci-Fi",6.0,475,condition
tt1653002,2012,"Comedy,Drama",5.2,760,dysfunctional friends
tt1653007,2010,"Adventure,Comedy",6.8,6,going with the flow
tt1653028,2011,Drama,6.7,17,neutral territory
tt1653064,2012,"Action,Drama,Sci-Fi",3.9,110,serena and the ratts
tt1653096,2012,Comedy,8.6,5,what if people died
tt1653097,2010,"Comedy,Sci-Fi",4.5,21,when london sleeps it came alive
tt1653203,2011,"Action,Crime,Drama",4.9,96,jesse
tt1653647,2010,"Documentary,History,War",8.4,13,"442: live with honor, die with dignity"
tt1653649,2010,"Action,Drama",6.6,765,the alien girl
tt1653653,2011,"Drama,History,Thriller",6.9,515,dirty hearts
tt1653665,2017,"Biography,Drama",7.1,20307,goodbye christopher robin
tt1653668,2010,"Biography,Documentary,Drama",7.6,202,autumn gold
tt1653670,2010,"Adventure,Drama,Thriller",5.1,8,hostile encounter
tt1653690,2010,Action,5.0,12169,ong-bak 3
tt1653696,2010,Documentary,7.0,408,the house of suh
tt1653700,2011,"Action,Thriller",5.9,6766,the veteran
tt1653734,2010,Documentary,7.4,16,vapor trail (clark)
tt1653827,2010,Documentary,7.1,392,boxing gym
tt1653848,2010,Drama,7.1,184,donoma
tt1653850,2010,Drama,5.9,43,the drifters
tt1653853,2010,"Documentary,Musical",7.2,44,into our own hands
tt1653855,2010,Documentary,7.1,59,fin de concession
tt1653859,2010,Documentary,8.0,8,gauguin à tahiti et aux marquises
tt1653874,2010,"Comedy,Drama,Family",5.8,84,je vous aime très beaucoup
tt1653881,2010,"Comedy,Drama,Horror",5.5,8,help of god
tt1653884,2010,"Action,Comedy,Romance",3.6,130,kidnapping miyabi
tt1653908,2010,Documentary,6.6,16,mourir? plutôt crever!
tt1653911,2010,"Biography,Drama,Music",6.4,1392,mozart's sister
tt1653913,2010,"Horror,Sci-Fi",5.4,1387,helldriver
tt1653916,2010,"Crime,Drama,Thriller",6.2,174,a night in nude: salvation
tt1653929,2010,Drama,5.4,149,robert mitchum is dead
tt1653950,2011,Drama,6.4,242,yougashiten koandoru
tt1653956,2010,"Documentary,Drama,Family",6.8,25,lost down memory lane
tt1654054,2011,"Comedy,Drama",4.8,92,mil cretins
tt1654058,2010,Drama,7.3,6,the knot
tt1654072,2011,Drama,6.3,20,girls' compass
tt1654082,2011,Unknown,6.1,40,un mundo cuadrado
tt1654523,2013,"Mystery,Romance,Thriller",6.8,16694,night train to lisbon
tt1654741,2011,"Documentary,History,Music",6.2,5,journey of a dream
tt1654754,2010,"Documentary,Drama,History",8.5,29,three stories of galicia
tt1654762,2010,Documentary,5.8,8,zwischen himmel und erde. anthroposophie heute
tt1654829,2012,Drama,6.1,3410,thérèse
tt1655400,2010,"Drama,Fantasy,Mystery",5.8,229,ghost
tt1655413,2012,"Animation,Comedy,Musical",6.3,6465,the suicide shop
tt1655416,2012,"Comedy,Drama",6.2,4670,mental
tt1655417,2010,"Documentary,History,News",6.7,12,mijn enschede
tt1655420,2011,"Biography,Drama",7.0,79337,my week with marilyn
tt1655424,2010,Drama,7.3,668,the matchmaker
tt1655431,2010,"Animation,Family,Fantasy",6.5,23,rainbow magic: return to rainspell island
tt1655432,2012,"Drama,Mystery,Thriller",4.2,87,raven's cabin
tt1655441,2015,"Drama,Fantasy,Romance",7.2,138924,the age of adaline
tt1655442,2011,"Comedy,Drama,Romance",7.9,217184,the artist
tt1655460,2012,"Comedy,Romance",5.6,69081,wanderlust
tt1655461,2016,"Action,Adventure,Comedy",5.6,2876,wild oats
tt1655553,2010,Comedy,6.7,6,a day at the oasis
tt1655581,2010,"Biography,Documentary,Family",7.5,6,child of giants
tt1655593,2010,"Biography,Documentary",7.2,6,dangerous intimacy: the untold story of mark twain's final years
tt1655601,2012,"Documentary,Drama,History",8.5,28,drawn from water
tt1655603,2010,Thriller,6.6,30,evil intent
tt1655607,2010,"Action,Thriller",6.8,4664,singam
tt1655608,2010,Drama,7.1,20,smert v pensne ili nash chekhov
tt1655614,2010,"Comedy,Romance",6.3,129,lady daddy
tt1655617,2010,"Horror,Mystery,Thriller",6.2,862,bestseller
tt1655618,2010,Drama,7.3,208,my mom
tt1655628,2010,Drama,6.6,263,a second childhood
tt1656168,2011,Comedy,3.2,386,amici miei - come tutto ebbe inizio
tt1656170,2011,Comedy,5.2,1702,bringing up bobby
tt1656171,2011,"Adventure,Drama,Sci-Fi",3.6,887,dam999
tt1656178,2011,Thriller,5.4,44,happy hour
tt1656179,2010,Musical,4.3,360,i kissed a vampire
tt1656186,2012,"Action,Crime,Thriller",5.5,41313,stolen
tt1656190,2012,"Action,Crime,Thriller",6.5,96388,safe
tt1656192,2011,"Action,Drama,War",6.4,16882,special forces
tt1656194,2012,"Drama,Romance",5.5,328,the comedian
tt1656195,2013,Drama,7.3,25,a miracle in spanish harlem
tt1656197,2011,Horror,6.4,1446,the speak
tt1656634,2010,Drama,5.1,35,the winter of the odd ones out
tt1656648,2010,"Drama,Mystery,Thriller",8.2,739,guilt & sentence
tt1656695,2010,"Comedy,Horror",4.0,22,nixon and hogan smoke christmas
tt1656701,2011,"Biography,Comedy",6.5,87,old goats
tt1656739,2010,"Documentary,News",6.7,7,saving hubble
tt1656783,2010,Horror,5.2,19,taring
tt1657274,2011,"Comedy,Thriller",6.6,71,eliminate: archie cookson
tt1657283,2011,"Comedy,Drama,Music",5.4,6421,honey 2
tt1657293,2010,"Animation,Drama,Fantasy",4.8,21,kutty pisasu
tt1657296,2010,Documentary,7.5,10,master qi and the monkey king
tt1657299,2011,"Comedy,Drama,Romance",6.2,10018,the decoy bride
tt1657303,2011,Horror,5.3,6,wraith island
tt1657318,2010,Drama,3.6,23,akibat pergaulan bebas
tt1657319,2010,Comedy,7.3,213,how funny (this country is)
tt1657339,2010,Drama,5.6,5,demi dewi
tt1657400,2010,Drama,6.1,14,menebus impian
tt1657422,2010,Comedy,5.9,19,ratu kostmopolitan
tt1657425,2010,"Drama,Romance",6.7,10,roman picisan
tt1657429,2010,Documentary,7.6,5,shosholoza express
tt1657448,2010,"Comedy,Mystery",5.9,446,the drummond will
tt1657453,2010,"Biography,Documentary,History",7.6,10,the last nazi hunter
tt1657458,2010,Sci-Fi,5.9,12,the realm
tt1657461,2010,"Comedy,Drama",8.5,8,the toll
tt1657470,2010,Drama,3.5,96,no body found
tt1657501,2010,"Adventure,Mystery",5.2,62,the golden mean
tt1657507,2011,"Action,Drama,Thriller",6.4,87659,colombiana
tt1657510,2013,Drama,6.5,7740,gimme shelter
tt1657512,2011,Drama,6.5,1230,i travel alone
tt1657513,2013,"Biography,Drama,History",7.4,1369,louis cyr
tt1657885,2010,"Adventure,Documentary,Family",7.1,94,first love
tt1657888,2010,"Documentary,News",6.3,35,genetic chile
tt1658060,2010,"Documentary,History",6.9,15,cheonggyecheon medley
tt1658065,2010,"Documentary,Drama,News",8.4,5,comando e controllo
tt1658501,2011,"Biography,Comedy,Documentary",8.1,87,wretches & jabberers
tt1658797,2011,"Comedy,Crime,Drama",5.4,4122,anuvahood
tt1658801,2015,"Biography,Drama,Romance",6.5,10534,freeheld
tt1658811,2010,Documentary,6.8,6,land of opportunity
tt1658816,2012,Drama,4.9,26,paixão
tt1658820,2011,"Crime,Drama,Thriller",4.9,1512,sket
tt1658837,2012,"Crime,Drama,Horror",5.9,36331,the tall man
tt1658842,2010,"Documentary,Drama",7.2,28,wastings & pain
tt1659187,2011,"Drama,Thriller",7.1,21,40 west
tt1659190,2010,Drama,6.6,14,badboys
tt1659193,2011,Sci-Fi,5.0,6,chronoslexia
tt1659198,2016,"Adventure,Drama,Fantasy",6.1,24,darkness into light
tt1659203,2010,"Drama,Romance",7.1,18,finding sky
tt1659205,2010,Drama,6.7,187,autumn
tt1659215,2011,"Comedy,Drama",5.6,50,small pond
tt1659216,2013,"Action,Adventure,Comedy",3.4,3804,spiders 3d
tt1659217,2017,"Crime,Documentary,Drama",8.9,10,street fighting men
tt1659234,2011,Horror,7.0,13,the wishing box
tt1659253,2010,"Crime,Drama,Mystery",6.5,1603,thorne: scaredycat
tt1659260,2011,Comedy,4.6,33,welcome to gentle waters
tt1659276,2010,Drama,6.6,21,the neighbor
tt1659291,2010,Drama,7.0,45,noy
tt1659304,2010,"Biography,Documentary,Drama",8.4,10,american refugees: homelessness in four movements
tt1659337,2012,Drama,8.0,422671,the perks of being a wallflower
tt1659338,2013,"Action,Thriller",5.6,18304,the numbers station
tt1659341,2011,Drama,4.6,108,certainty
tt1659342,2011,Comedy,8.3,20,salad days
tt1659343,2012,"Action,Horror,Mystery",5.1,18206,universal soldier: day of reckoning
tt1659611,2015,"Comedy,Drama",5.2,758,the roommates party
tt1659612,2012,"Comedy,Drama",5.8,348,borrowed time
tt1659619,2016,"Adventure,Biography",6.6,4105,the odyssey
tt1660302,2012,Drama,6.8,2516,our children
tt1660303,2010,"Action,Drama",3.6,247,alexander the great
tt1660327,2010,"Documentary,History,News",8.3,7,coexist
tt1660352,2010,"Documentary,History",7.9,16,feindberührung
tt1660362,2010,"Animation,Music",7.1,87,gravity was everywhere back then
tt1660379,2011,Drama,6.7,5559,house of tolerance
tt1660393,2011,Drama,5.7,63,man at sea
tt1660399,2010,"Biography,Drama",4.8,183,nude
tt1660405,2010,Drama,5.5,21,pulupot
tt1661031,2010,"Action,Comedy,Drama",7.2,3248,brindaavanam
tt1661066,2015,Documentary,4.3,229,montauk chronicles
tt1661081,2010,Documentary,6.7,6,the black list: volume three
tt1661099,2011,"Crime,Drama,Thriller",5.6,6558,x: night of vengeance
tt1661199,2015,"Drama,Family,Fantasy",6.9,142792,cinderella
tt1661219,2010,"Documentary,Sport",7.2,13,halbzeit - vom traum ins leben
tt1661230,2013,"Drama,Fantasy",6.1,21,jonas
tt1661252,2010,"Comedy,Musical,Romance",3.5,13,o navio
tt1661263,2012,Documentary,7.5,211,sons of the clouds
tt1661275,2016,"Comedy,Drama,Romance",6.8,15099,their finest
tt1661309,2010,"Drama,Romance",1.7,443,a liar and a broken girl
tt1661382,2013,"Comedy,Drama,Sport",6.4,54080,grudge match
tt1661388,2010,"Crime,Drama,Mystery",5.0,172,beyond suspicion
tt1661420,2011,"Crime,Drama",7.3,12506,polisse
tt1661461,2011,"Comedy,Romance",5.6,3489,what a man
tt1661820,2014,"Crime,Drama,Thriller",6.1,9611,cut bank
tt1661832,2010,"Documentary,History",7.7,102,fantasia lusitana
tt1661843,2010,"Comedy,Horror,Thriller",6.4,46,hotel hollywood
tt1661862,2011,Thriller,6.5,4347,no rest for the wicked
tt1661953,2010,Documentary,8.8,5,violin masters: two gentlemen of cremona
tt1662293,2013,Horror,4.4,4604,nothing left to fear
tt1662295,2011,"Action,Drama",3.9,293,brawler
tt1662493,2010,Thriller,7.9,19,broken idyll
tt1662500,2016,"Crime,Drama,Mystery",6.7,2065,everlasting
tt1662514,2010,Documentary,5.4,448,jedi junkies
tt1662519,2010,"Biography,Fantasy,Horror",6.3,29,krokodyle
tt1662534,2010,"Action,Drama,Sci-Fi",3.9,406,megaman
tt1662540,2010,"Biography,Drama",8.1,20,pratisaad: the response
tt1662546,2018,"Crime,Horror,Thriller",6.4,50,daddy's girl
tt1662556,2010,"Comedy,Horror",3.6,54,piranha-man vs. werewolf man: howl of the piranha
tt1662557,2010,"Action,Crime,Thriller",7.4,4869,no mercy
tt1662615,2011,Drama,7.0,46,the absence that moves us
tt1662628,2010,"Horror,Thriller",4.3,79,astro zombies: m3 - cloned
tt1662634,2010,Drama,7.2,430,bentein men misr
tt1662688,2010,"Biography,Documentary,Drama",8.7,7,drive somewhere: the saga of the vulgar boatmen
